"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
582,28-09-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,14,43,NA
582,10-03-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,57,NA
582,10-06-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,55,NA
582,10-09-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,14,56,NA
582,10-11-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,14,54,NA
582,19-10-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,13,52,NA
582,22-10-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,13,43,NA
582,25-10-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,14,43,NA
582,28-10-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,13,43,NA
582,11-01-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,11,56,NA
582,11-03-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,54,NA
582,11-06-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,54,NA
582,11-10-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,13,54,NA
582,17-11-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,13,54,NA
582,20-11-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,51,NA
582,23-11-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,13,43,NA
582,25-11-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,46,NA
582,27-11-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,44,NA
582,12-01-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,11,61,NA
582,12-04-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,63,NA
582,12-06-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,70,NA
582,12-09-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,72,NA
582,12-12-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,63,NA
582,18-12-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,61,NA
582,22-12-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,13,73,NA
582,26-12-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,13,66,NA
582,29-12-14,Andhra Pradesh,Chittoor,"GNC Toll Gate Tirumala , Chittoor Dist.",Andhra Pradesh State Pollution Control Board,Sensitive Area,5,12,64,NA
750,01-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,98,NA
750,01-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,97,NA
750,01-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,98,NA
750,01-10-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,103,NA
750,14-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,101,NA
750,16-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,100,NA
750,19-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,99,NA
750,22-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,99,NA
750,25-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,99,NA
750,02-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,105,NA
750,02-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,105,NA
750,02-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,109,NA
750,02-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,114,NA
750,17-02-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,113,NA
750,20-02-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,99,NA
750,22-02-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,108,NA
750,24-02-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,26-02-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,104,NA
750,03-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,112,NA
750,03-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,109,NA
750,03-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,03-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,113,NA
750,03-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,113,NA
750,16-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,105,NA
750,19-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,21-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,108,NA
750,25-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,104,NA
750,04-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,04-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,04-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,106,NA
750,04-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,105,NA
750,14-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,111,NA
750,17-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,121,NA
750,19-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,114,NA
750,22-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,118,NA
750,25-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,116,NA
750,28-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,110,NA
750,30-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,05-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,05-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,05-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,106,NA
750,05-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,105,NA
750,14-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,111,NA
750,17-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,113,NA
750,19-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,117,NA
750,22-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,111,NA
750,25-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,114,NA
750,28-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,115,NA
750,30-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,105,NA
750,06-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,90,NA
750,06-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,99,NA
750,06-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,106,NA
750,06-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,81,NA
750,17-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,92,NA
750,19-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,90,NA
750,22-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,90,NA
750,25-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,98,NA
750,28-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,107,NA
750,07-10-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,88,NA
750,07-12-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,80,NA
750,16-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,95,NA
750,18-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,91,NA
750,20-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,82,NA
750,22-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,85,NA
750,24-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,76,NA
750,26-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,75,NA
750,30-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,75,NA
750,08-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,85,NA
750,08-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,94,NA
750,08-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,92,NA
750,08-10-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,90,NA
750,13-08-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,90,NA
750,16-08-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,99,NA
750,19-08-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,106,NA
750,22-08-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,81,NA
750,25-08-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,97,NA
750,09-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,80,NA
750,09-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,81,NA
750,09-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,83,NA
750,09-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,86,NA
750,09-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,88,NA
750,18-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,81,NA
750,20-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,84,NA
750,22-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,88,NA
750,26-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,90,NA
750,10-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,330,NA
750,10-05-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,404,NA
750,10-07-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,400,NA
750,10-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,637,NA
750,10-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,558,NA
750,18-10-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,361,NA
750,20-10-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,363,NA
750,22-10-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,127,NA
750,24-10-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,147,NA
750,11-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,55,NA
750,11-03-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,67,NA
750,11-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,63,NA
750,11-10-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,102,NA
750,17-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,113,NA
750,20-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,150,NA
750,23-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,178,NA
750,25-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,129,NA
750,27-11-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,140,NA
750,12-01-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,83,NA
750,12-04-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,85,NA
750,12-06-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,78,NA
750,12-09-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,82,NA
750,12-12-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,86,NA
750,18-12-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,86,NA
750,22-12-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,86,NA
750,26-12-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,85,NA
750,29-12-14,Andhra Pradesh,Eluru,"ASRAM Diagnostic Center, Eluru",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,83,NA
583,01-03-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,17,74,NA
583,01-06-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,19,78,NA
583,01-09-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,19,73,NA
583,01-11-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,20,80,NA
583,16-01-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,18,81,NA
583,19-01-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,18,75,NA
583,21-01-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,20,76,NA
583,24-01-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,18,78,NA
583,27-01-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,17,72,NA
583,02-03-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,74,NA
583,02-06-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,22,78,NA
583,02-09-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,73,NA
583,02-11-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,20,76,NA
583,14-02-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,74,NA
583,16-02-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,78,NA
583,19-02-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,75,NA
583,21-02-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,80,NA
583,27-02-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,19,77,NA
583,03-03-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,23,76,NA
583,03-06-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,20,78,NA
583,03-09-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,74,NA
583,03-11-14,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,26,78,NA
